customer_tweet_id,customer_id,customer_message,reference_reply,reply_tweet_id,intent,created_at
1114946,383106,#Amazon Hour 1 completed of proposed pickup for return. Nothing happening. Are you guy's on track?,We have your sent details and working on it . We shall reach out at the earliest. Thanks for all the cooperation.,1114947,order_status_delivery,Tue Oct 24 10:52:00 +0000 2017
1114948,383106,#Amazon Hour 3 return exhausted.2nd tme in row return pickup nt done.3rd pick scheduled tomrw.If nt by tomrw cancel my prime acc,"My apologies for the delay, Jyothi. Kindly reply to the email sent in case the order is still not picked up.",1114949,returns_and_refunds,Tue Oct 24 14:51:12 +0000 2017
1114950,383106,Already sent reply. Waiting for something out of box to happen. #Amazon,Thanks for the update. We'll reach out to you soon.,1114952,order_status_delivery,Wed Oct 25 07:52:49 +0000 2017
1114951,383106,"#Amazon Today is 3rd pickup scheduled. If not by today as informed earlier, cancel my prime account.It's of no use.Worst service",Sorry you feel this way. Please reply to the correspondence you've received and we'll be sure to help you.,1114953,order_status_delivery,Wed Oct 25 06:19:31 +0000 2017
1114954,383106,#Amazon Hour 1 completed of 3rd proposed pickup for return. Nothing happening. Are you guy's on track?,Please reply to the email sent to you by the social media team. You may do it from here: https://t.co/8DAc10S7ww.,1114955,order_status_delivery,Wed Oct 25 11:04:05 +0000 2017
1114957,383106,I have already mailed back. Syed you can see that nothing has happened till now,We're working on your concern and will get back to you soon with an update. Appreciate your patience.,1114958,order_status_delivery,Wed Oct 25 12:12:50 +0000 2017
1114959,383106,#Amazon Hour 3 of the 3rd pickup exhausted. Nothing happened. Any body say what's wrong here? Worst service Amazon,Apologies for the unusual trouble with the pick-up. Kindly respond to the latest email you received from us and we'll help.,1114960,order_status_delivery,Wed Oct 25 12:49:16 +0000 2017
1114961,383106,Replied to the email.Can I knw reason why it's not picked up 3 time's continuously.Cme on make it public. #Flipkart has better return pol,Thanks for confirming. We'll check and investigate it and update you.,1114962,returns_and_refunds,Wed Oct 25 15:15:25 +0000 2017
1114964,383106,#Amazon Hour 1 of 4th return exhausted. Nothing happens as usual. Is this on track this time?,"I get the concern, Jyothi. Please wait for our team to pick up the item. For further updates, please revert to the email.",1114966,order_status_delivery,Thu Oct 26 11:06:03 +0000 2017
1114965,383106,#Amazon in the email it's saying wait for 48 hours. I have a pickup scheduled today. Hour 2 completed of pickup. nothing happens,We value your time. We shall be picking the item at the earliest.,1114967,order_status_delivery,Thu Oct 26 11:46:00 +0000 2017
1114968,383106,Finally some reply which is apt from cust care. Will wait till Saturday EOD. (2/2),"Thank you for letting us know this, keep us posted for any further assistance.",1114971,order_status_delivery,Thu Oct 26 16:19:00 +0000 2017
1114970,383106,5th pickup hasn't been picked till now.Suggested by cust care yest wait till tomorrow EOD.said I will get adv return if not collect. FYI,"Truly sorry about that, Jyothi. As requested, please wait till the mentioned time frame and keep us posted.",1114972,returns_and_refunds,Fri Oct 27 17:42:00 +0000 2017
1114973,383106,"#Amazon 5th pickup, nobody came and the promise hasn't been made. Now Amazon, pay back me the advance return amount as promised.",Please write back to the email you received from social media team. We'll check the details and get back to you.,1114974,returns_and_refunds,Sun Oct 29 01:26:43 +0000 2017
1114975,383106,#Amazon replied back now.,"If you've responded to our email, we'll look into it and get back to you with an update.",1114976,order_status_delivery,Sun Oct 29 01:36:33 +0000 2017
1114978,383107,: why have you refunded less amount w.r.t. order amount? Order no : 407-8583670-0349966. Please respond,it to be personal information. Our Twitter page is visible to the public. 3/3,1114977,order_status_delivery,Tue Oct 24 08:47:00 +0000 2017
1114981,383107,Just had a chat with your support person and the justification was inappropriate. It's not the solution which I am looking for.,I'm sorry about that. Kindly share your details here: https://t.co/beaaDm0muc and we'll have this checked.,1114982,order_status_delivery,Tue Oct 24 09:41:34 +0000 2017
1114985,383108,"There was no reason given other than some generic ""why was it delayed"" faq response","sorry to hear that, its not something we want you to experience",1114983,order_status_delivery,Tue Oct 24 08:46:31 +0000 2017
1114987,383108,"… This is the bullshit that I woke up to today from , on the day of release. couldn't have told me sooner.","sorry to hear that, were you given a reason for the delay?",1114986,order_status_delivery,Tue Oct 24 07:44:00 +0000 2017
1114993,383109,"C'est un article acheté chez vous, que je vous ai retourné le 17..",Avez-vous utilisé l'étiquette de retour d'Amazon?,1114991,order_status_delivery,Tue Oct 24 08:46:31 +0000 2017
1114995,383109,Non mais le colis ( 8r31347338112 ) est perdu ou volé par ..,Avez-vous vérifié auprès de notre SAV si le remboursement a été émis sur votre CB ou votre solde chèque cadeau?,1114996,order_status_delivery,Tue Oct 24 09:12:54 +0000 2017
1114997,383109,J'avais demandé en carte cadeau mais dans le statut de suivi de retour c'est toujours en cours..,Je vous invite à consulter le solde chèque cadeau depuis le lien: https://t.co/L08gk70LIG.,1114998,order_status_delivery,Tue Oct 24 09:32:00 +0000 2017
1115000,383109,"Donc sur un retour , perd le colis avec objet que j'ai payé, et juste parce que je suis pas ne font rien","Bonjour, je suis désolé pour ce désagrément, s'agit-il d'un article expédié par Amazon ou un vendeur tiers sur le site?",1114999,order_status_delivery,Tue Oct 24 08:29:25 +0000 2017
1115003,367185,Oui. Mais aucune réponse nous a été apporté.,S'agit-il d'un article vendu par nous ou par un vendeur tiers sur notre site?,1115001,order_status_delivery,Tue Oct 24 08:46:00 +0000 2017
1115002,367185,Un article vendu par vous !,Je vous prie de remplir ce formulaire https://t.co/HtUowg2UGX pour que je puisse accéder à votre compte et vérifier cela,1115004,order_status_delivery,Tue Oct 24 09:11:53 +0000 2017
1115006,367185,On peut donc lui dire adieu? Puisque pas de remboursement possible et qu'on ne pourra pas la recommander gratuite.,Avez-vous vérifié ceci auprés de notre SAV s'il vous plait?,1115005,order_status_delivery,Tue Oct 24 08:31:28 +0000 2017
1115009,367185,"quand un colis revient chez vous suite à l'incompétence d'un livreur , peut-on le récupérer? Ou on peut lui dire adieu?","Bonjour, désolé pour cela. Pour tout colis retourné, le remboursement est émis de manière automatique à réception du retour.",1115007,order_status_delivery,Tue Oct 24 08:06:57 +0000 2017
1115022,383114,"Grazie, ma ormai non ne ho più bisogno. I colli saranno ritirabili da domani mattina presso il locale ufficio postale.",Noi e il Servizio Clienti rimaniamo a disposizione!,1115020,order_status_delivery,Tue Oct 24 08:45:00 +0000 2017
1115024,383114,"Sì, immagino almeno, non so chi fosse il corriere. Evidentemente avete usato due corrieri diversi. Ma fa specie perché sono ordini prime.",Puoi verificare i dettagli del tuo ordine da qui: https://t.co/2fS4Ruvcoy.,1115023,order_status_delivery,Tue Oct 24 08:40:00 +0000 2017
1115026,383114,"Ordino su #Amazon un Monitor 21"", una Docking Station e una tastiera. Il corriere mi porta la tastiera. Il resto lo devo ritirare alle PT 😡",Hai trovato un avviso di passaggio da parte di Poste Italiane?,1115025,order_status_delivery,Tue Oct 24 07:08:24 +0000 2017
1115194,347823,Ordered snacks using Amazon Now and the snacks were on my dining table within 3 hours. You guys are are faster than flash ⚡ love ❤,"Ah, hunger pangs should be answered promptly, that too on a Sunday *chuckles*. Bon Appetite.",1115193,order_status_delivery,Sun Oct 15 11:59:00 +0000 2017
1115198,383158,just received order from amazon... this is the condition of book.,"Apologies about that, you may go ahead with the return/replacement from here: https://t.co/Co8aBD6H2s.",1115197,order_status_delivery,Sun Oct 15 11:58:30 +0000 2017
1115203,383159,My new Kindle Fire (2/3 weeks old) won't connect to the internet(wifi or cellular hotspot). any ideas to fix?,"Hi, sorry about that! Have you tried restarting it?",1115201,digital_and_devices,Sun Oct 15 11:58:00 +0000 2017
1115202,383159,yes - won't connect to any wifi devices or a hotspot on my phone after being restarted several times. Any help?,Oh no! Let's try these tricks and tips to see if it helps: https://t.co/8IWTSopC1u. Let us know!,1115204,order_status_delivery,Sun Oct 15 17:04:00 +0000 2017
1115206,164814,returns product yesterday but neither update in my account nor refund.,as soon as the item reaches us and you'll be intimated via email. 2/2,1115205,returns_and_refunds,Sun Oct 15 11:56:35 +0000 2017
1115209,383160,Jazz seems to think your remote is a new chew toy for her! Where can we get a new one from?,Little rascal! Still cute though. 😍🐶 Follow the link and we may be able to arrange something 😉 https://t.co/tkLCr7DNil,1115208,order_status_delivery,Sun Oct 15 11:56:00 +0000 2017
1115219,383162,"Can't checkout a 25k cart - neither on app nor on site, stuck at ""Choose your delivery options"". At least tell me what's wrong!","That is unusual, Anuj. Kindly reach out to us via: https://t.co/trUXjeeyZS and our team will have this checked.",1115218,order_status_delivery,Sun Oct 15 11:55:00 +0000 2017
1115222,383163,"I have received only 500 cashback instead of 1000 for buying Nokia 6 , very bad experience",Please report this to our support team here: https://t.co/vlvfJr4nN9.,1115220,order_status_delivery,Sun Oct 15 11:54:05 +0000 2017
1115221,383163,I had already talked to costumer care.. but already took more time than expected,"I'd like to take a closer look into this, please share your details on the link here: https://t.co/GIJyeYqKE0.",1115223,order_status_delivery,Sun Oct 15 12:09:49 +0000 2017
1115233,272829,Still no reply/action taken by either party. What do you want me to do? Ask for mediation now? This is unacceptable behavior after 48 hours,I'm sorry about the delay. Kindly revert to the correspondence sent by our team here: https://t.co/ubzNHWZvL2,1115231,order_status_delivery,Sun Oct 15 11:53:00 +0000 2017
1115232,272829,Not working. How many times do I write down about the issue? This is outright silly!,I'm very sorry about this delay. Please be assured we'll reach out to you with an update soon. (2/2),1115234,order_status_delivery,Sun Oct 15 12:44:28 +0000 2017
1115240,272829,What is the point? I'll throw this into the garbage and block all payments. Perhaps that's the only way you guys will understand,Kindly refer to the correspondence sent to you by our team here: https://t.co/ubzNHWZvL2,1115241,order_status_delivery,Mon Oct 16 14:41:00 +0000 2017
1115242,272829,At least don't copy paste the same message three times! It just shows incompetence on your part!,"I get your disappointment. If your concern is not addressed in the email, please revert.",1115243,order_status_delivery,Mon Oct 16 14:56:35 +0000 2017
1115237,272829,This is your return policy 👏👏👏 Shame on you!,I apologize for the delay. Please be assured our teams are working on it and will resolve it and will get back to you.,1115239,returns_and_refunds,Mon Oct 16 14:14:39 +0000 2017
1115250,383166,Is coming on your platform?,highlight the latest movies and TV shows we have available.(2/2),1115249,order_status_delivery,Sun Oct 15 11:52:30 +0000 2017
1115270,383171,received an email off you don't know whether it's legit or not.. can I dm you it?,"Hi, we can DM if you follow our page! This may help in the meantime: https://t.co/sZGxd0Yrb0",1115268,order_status_delivery,Sun Oct 15 11:48:56 +0000 2017
1115275,383173,"- Order No 407-6706063-7981118. God know when will you guys delivery. Terrible Service, no one knows the status.",Please don’t provide your order details as it is personal information. Our Twitter page is visible to the public.,1115274,order_status_delivery,Sun Oct 15 11:48:00 +0000 2017
1115281,357890,Already got in touch with your team but they are not capable enough to help me.,We're sorry for the inconvenience. Please share your details with us here: https://t.co/GIJyeYqKE0 and we'll help you.,1115280,order_status_delivery,Sun Oct 15 11:47:34 +0000 2017
1115285,383175,I have placed the order 4__credit_card__ under lighting deal my order cancelled by amazon. Please deliver the cancelled items.,Please don't provide your order details as we consider it personal information. Our twitter page is visible to public.(2/2),1115284,order_status_delivery,Sun Oct 15 11:47:34 +0000 2017
1115301,383180,Amazon send me wrong order..already complained by app. Amazon agree to take original back but not doing as promised.,I'm sorry about the situation. Kindly confirm if the pick up is pending?,1115300,order_status_delivery,Sun Oct 15 11:47:34 +0000 2017
1115308,383182,I don't recall signing up for a one year plan . Sort it out pls,"Hi, it's a phising email, not from us. Please don't submit your details.",1115307,order_status_delivery,Sun Oct 15 11:47:00 +0000 2017
1115310,382053,DON'T BUY REDMI4 AS MIC NT WORKS ON VID CALL POSITION,Please drop in your details in the link shared earlier and we'll reach out to you soon.,1115309,order_status_delivery,Sun Oct 15 11:47:00 +0000 2017
1115312,382179,"Did 5th purchase this month, had worst experience. Delivry guy reluctant to drive bike fr 1km more, had to go 1km fr my package.",We have responded to you here: https://t.co/cgOp8WEvZB. Kindly check.,1115311,order_status_delivery,Sun Oct 15 11:46:29 +0000 2017
1115349,383189,MY DOGS COSTUME NEEDS TO COME IN TIME FOR HALLOWEEN PLS HELP A GIRL OUT,I'm sorry for the trouble! Check here to see if upgraded shipping is available: https://t.co/Y5jpI9gRhE,1115348,order_status_delivery,Tue Oct 24 03:41:24 +0000 2017
1115351,383190,annoyed that my 🎃 cost said be here by EOD mon (so plenty of time to try) now says tues. not enough time 4 Thurs. travel day!,I'm sorry for the inconvenience. Who's the carrier for the order? Please let us know if you don't receive it tomorrow.,1115350,order_status_delivery,Tue Oct 24 03:39:30 +0000 2017
1115366,118356,I'm pissed off with you people now...Not set shipping my order..Waiting Since 8th October!!!! WHAT TYPE OF SERVICE IS THIS!???,if you've shared your details via link provided earlier? Do keep us posted. ^AK (2/2),1115364,order_status_delivery,Tue Oct 24 03:31:00 +0000 2017
1115365,118356,I have shared my details 100 times only to get reply please wait!! I can't wait now ..Enough of testing my patience,We've sent the correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww,1115368,order_status_delivery,Tue Oct 24 03:54:55 +0000 2017
1115370,118356,No new message...,We have checked it from our end and see that a reply has been sent. Kindly check for a reply sent from (1/2),1115371,order_status_delivery,Tue Oct 24 04:49:00 +0000 2017
1115374,383194,Ok what's wrong with this picture?,"Wow, Looks like there is a lot of extra room in that package! We'd appreciate your feedback here: https://t.co/XYmb02jZj1",1115373,order_status_delivery,Tue Oct 24 03:30:00 +0000 2017
1115691,383261,unless your delivery man has seen a ghost... This isn't correct! I haven't been handed anything!,"Hi Jo, sorry about that. Please check: https://t.co/xPkeQtyNbL",1115690,order_status_delivery,Sat Oct 14 08:53:00 +0000 2017
1115769,383288,The amazon guy stole the container of chili our neighbors left for us on our front porch this morning..,Oh no! Not the chili! Which carrier delivered the package this morning? You can check here: https://t.co/Y5jpI9gRhE,1115768,order_status_delivery,Tue Oct 24 03:56:33 +0000 2017
1115772,201415,I refund reference no,: https://t.co/u4qUmuyfqj so that we can get in touch with you. (2/2),1115770,returns_and_refunds,Tue Oct 24 03:56:00 +0000 2017
1115771,201415,I have given all the details..plz look into the matter,"Thank your for sharing your details, Paul. We'll reach out to you at the earliest.",1115773,order_status_delivery,Tue Oct 24 07:22:00 +0000 2017
1115786,150681,"Hi, just wanted to let you know that your company offers a $1 compensation for deceiving their customers here in India.","I'm sorry for the delay in delivery. I’d like to assist you, Please fill this form: https://t.co/beaaDm0muc &amp; I’ll contact you.",1115784,order_status_delivery,Tue Oct 24 03:54:24 +0000 2017
1115785,150681,"Also , it'd be really nice if would stop behaving like a govt. agency asking me to fill the same form 10 times.",An email has already been sent with a reply. Kindly check it from the link shared here: https://t.co/NTkrxpsbHJ,1115787,order_status_delivery,Tue Oct 24 04:55:00 +0000 2017
1115788,150681,"Amazing . More deception. Your mail directly contradicts what is stated on the app. And delay delivery on cust. request,really?","Please reply to the email, we will check and connect with you accordingly.",1115789,order_status_delivery,Tue Oct 24 07:21:30 +0000 2017
1115792,383289,"Apparently thinks 4=2 when it comes to days for ""Prime"" shipping. 🤔","Prime Two-Day shipping refers to transit time, in business days, once your order ships out. Processing times may affect this.",1115790,order_status_delivery,Tue Oct 24 03:54:24 +0000 2017
1115794,383290,Another #Prime delivery that wasn't received on time delivery partner listed as delivered #epicfail Won't renew #Prime m'bership,Kindly report this to our support team here: https://t.co/HQhpS2qeEd. We'll definitely look into it. 2/2,1115793,order_status_delivery,Tue Oct 24 03:52:57 +0000 2017
1115811,300306,"Whenever I try to forward, or play with the timeline, the audio video gets out of sync. Any solution for this ?",Currently which device are you using to browse it? Have you tried the same on an alternative device?,1115808,order_status_delivery,Tue Oct 24 03:51:00 +0000 2017
1115809,300306,"Having issues on Galaxy S7, but it's working perfectly fine on iPad","Also, could you help us with the title you are facing this sync issue?",1115812,order_status_delivery,Tue Oct 24 04:25:00 +0000 2017
1115810,300306,Shinchan Season 4,We'd like to take a closer look. Please connect with our support team here: https://t.co/vm2qOGqffL for live assistance.,1115813,order_status_delivery,Tue Oct 24 05:03:26 +0000 2017
1115826,383297,I purchased this earphone from your company on 23 Oct and it's not working....,"Please don't provide your phone number, we consider it to be personal information. Our page is visible to the public.",1115825,order_status_delivery,Tue Oct 24 03:49:38 +0000 2017
1115831,383298,I am trying to close account of Neha mehta Mobile number 9890081943 and have sent mail on 23/10. Still matter pending.,: https://t.co/SiCZkJE1ta so that we can get in touch with you. (2/2),1115829,account_and_security,Tue Oct 24 03:48:30 +0000 2017
1115830,383298,Please see screen shot. Do not send routine reply. Take action from my registered account request filed.,"As you have filled the details, you will receive an email communication here: https://t.co/07aNcLgoy9",1115832,order_status_delivery,Tue Oct 24 05:04:30 +0000 2017
1115837,383299,why do i pay for prime if my orders keep showing up late and you keep changing your promised delivery time?,I'm sorry for the wait! We'd like to help; what's the name of the carrier assigned to this order here: https://t.co/Y5jpI9gRhE?,1115835,order_status_delivery,Tue Oct 24 03:48:00 +0000 2017
1115840,383300,I ordered a headset and it's still not delivered. It's more than 3 days since the day of delivery. 403-3783157-2468356,"Please don't provide your order details, as we consider it to be personal info. Our page is visible to the public. 3/3",1115839,order_status_delivery,Tue Oct 24 03:46:49 +0000 2017
1115845,383301,That thing where a carrier claims they delivered your package to an locker but Amazon doesn’t send you the unlock code...,I'm so sorry about the missing locker code! Please contact us via phone or chat: https://t.co/CgpeaWYhB0,1115843,order_status_delivery,Tue Oct 24 03:45:00 +0000 2017
1115844,383301,Thanks was looking for that link.,You're welcome! Please let us know if there's anything else.,1115846,order_status_delivery,Tue Oct 24 04:12:00 +0000 2017
1116047,383358,another shipping delay item was in stock and I choose 1 day shipping told by care nothing we can do. 3rd issue in 6 months.,Sorry to hear this. Was there any reason for the delay advised?,1116045,order_status_delivery,Sun Oct 15 12:13:57 +0000 2017
1116128,144123,Asking Alexa to play the new album by William Patrick Corgan is fucking impossible. Fix this shit,What happens when you request the album? Does it play something else? Have you tried rebooting the device?,1116126,digital_and_devices,Sun Oct 15 12:08:00 +0000 2017
1116127,144123,"It just doesn't recognise corgan as a name so looks like William Patrick hogan, William Patrick haughton etc.",Have you purchased the album or do you have Amazon Music Unlimited?,1116129,order_status_delivery,Sun Oct 15 13:15:03 +0000 2017
1116133,281304,"According to your app, you're planning to deliver my parcel yesterday. You didn't- have you secretly got a time machine?!","That's strange, did you place the order today only?",1116131,order_status_delivery,Sun Oct 15 12:07:31 +0000 2017
1116132,281304,No I placed it yesterday for evening delivery.,What does the latest tracking advise Joanna - https://t.co/Jr1kcqQUJY ?,1116134,order_status_delivery,Sun Oct 15 12:29:00 +0000 2017
1116135,281304,"Expected 14 October; dispatching soon; ""We're preparing your order. Carrier information will be updated soon.""",Hmm. Please phone us here: https://t.co/JzP7hlA23B to report this and discuss available options.,1116136,order_status_delivery,Sun Oct 15 12:54:00 +0000 2017
1114317,349046,Grevience response mechanism of is also pathetic and absurd.,Sorry for the inconvenience. I'll pass on your feedback to the concerned teams internally.,1116150,order_status_delivery,Sun Oct 15 12:05:42 +0000 2017
1116163,383383,Is going insane?,You meant to say that the order is showing as delivered but you don't have it?,1116161,order_status_delivery,Sun Oct 15 12:05:31 +0000 2017
1116164,383383,Now I am not able to return a bad product even though I press return item button.,I'm sorry about that. Have you contacted our support team here: https://t.co/rS49hgaADF for assistance?,1116165,returns_and_refunds,Sun Oct 15 12:52:39 +0000 2017
1116166,383383,"Yes, but they insist it is not return button as the website suggests. Very strange!","We'd like to investigate this further, please share your details here: https://t.co/cQVomR1pWz.",1116167,returns_and_refunds,Sun Oct 15 13:03:27 +0000 2017
1116194,383387,Why buy when the entire country is unable to use the device? It's just a door stopper now?,What issue are you having?,1116193,order_status_delivery,Sun Oct 15 12:03:00 +0000 2017
1116202,383390,why do you pack like this? Can't believe you don't have a smaller box. #waste,"Oh, I'm sorry Alice! Please leave feedback here to help us improve: https://t.co/fxgZ6hTrFA",1116201,order_status_delivery,Sun Oct 15 12:02:30 +0000 2017
1116249,383398,just had a message saying no1 was in to deliver my parcel? I'm waiting here why you lying? #Lazydriverskeepdoingthis #nothappy,"Sorry about this, what carrier is your order with?",1116247,order_status_delivery,Sun Oct 15 12:01:00 +0000 2017
1116253,382810,i have and they have not responded,How long ago did you contact them?,1116251,order_status_delivery,Sun Oct 15 11:59:57 +0000 2017
1116252,382810,A month or 2 ago,Reach us here: https://t.co/JzP7hlA23B via Phone or Chat.,1116254,order_status_delivery,Sun Oct 15 12:45:31 +0000 2017
1116519,383454,I have ordered oppo f1 s Order date 14/10/2017 Order no 171-2732514-6154727 Delivered date 16/10/2017 I have video,"Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​",1116512,order_status_delivery,Tue Oct 24 04:14:31 +0000 2017
1116516,383455,"you have to give a solution or a way to get the issue sorted , instead of backing out.",Apologies for the trouble with the order. I'd like to take a closer look at this. ^AK (1/2),1116520,order_status_delivery,Tue Oct 24 06:12:54 +0000 2017
1116525,383455,What !!! Are u serious .. we give you everything you say u can't help . Then y do u have customer support. You are such fools,That's quite a remark. i would like to help! May I now what went wrong?,1116527,order_status_delivery,Tue Oct 24 05:54:31 +0000 2017
1116530,383456,23:54 paket an der packstation aufgegeben. 1:43 erstattung von erhalten. bin baff. 😳,"Hier war die Sofort-Gutschrift und nicht das Beamen am Werk. Sorry, wenn ich euch enttäuschen muss. 😄",1116529,order_status_delivery,Tue Oct 24 04:14:00 +0000 2017
1116537,383458,"Super, gerade einen Song gekauft, auf die App laden lassen, nüscht! Bibliotheken sucht man auf den Smartphones vergebens.","Guten Morgen! Guck mal, ob dir das weiterhilft: https://t.co/G76DdanCbF Lieber Gruß",1116535,order_status_delivery,Tue Oct 24 04:08:00 +0000 2017
1116536,383458,"Ich will ba keine Musik hochladen, sondern gekaufte Musik hören.",Die gekauften Titel findest du unter 'Meine Musik'. Werden dir andere Musiktitel angezeigt?,1116538,order_status_delivery,Tue Oct 24 04:22:02 +0000 2017
1116542,265982,when you returned your textbook to they confirmed you returned it and they still charge your credit card $30!! fucking idiots.,I'm sorry for the trouble! We'd like look into this for you. Please reach out here: https://t.co/hApLpMlfHN,1116540,billing_and_payment,Tue Oct 24 04:08:00 +0000 2017
1116541,265982,i already called and worked it out. the nice people you have working for you is the only reason i don’t have you by the balls right now,"Thanks for the update. If you need any further assistance, please let us know!",1116543,order_status_delivery,Tue Oct 24 04:20:28 +0000 2017
1116546,360295,¿Qué puedo hacer en ese caso? Muchas gracias por tu ayuda 3/3,¡Hola! Lamento esto. ¿Ha pasado ya la fecha de entrega? Si es así puedes presentar este reclamo: https://t.co/EyJZgtwTiH,1116544,order_status_delivery,Tue Oct 24 04:06:24 +0000 2017
1116545,360295,"Hola. Hoy fue la fecha de entrega, pero ya pasaron 26 días.",Lamentamos esto. Te recomendamos en este caso presentar la garantía que se encuentra en el enlace anterior,1116547,order_status_delivery,Tue Oct 24 05:08:00 +0000 2017
1116552,383459,"Not , and not UPS either it would seem. This has been an aggravating experience from start to finish. Not cool, guys. (8/8)",I understand your frustration. We'd like to make sure you receive your shipment. Please keep us updated on your order.,1116550,order_status_delivery,Tue Oct 24 04:06:24 +0000 2017
920934,348159,WTF you r saying? From 25 Sep 2017 I m waiting to picked up my return package. Every next day making call to CC regarding same but nobody ..,"If you've filled the details, you will receive an email communication here: https://t.co/U9ypPgVIIb.",1116562,returns_and_refunds,Tue Oct 24 04:05:31 +0000 2017
1116563,348159,Numbers of email communication received regarding my issue but that's not help me out. Almost 1 month over. Is this is your easy return??,Please respond to the same email for further assistance.,1116564,returns_and_refunds,Tue Oct 24 04:38:00 +0000 2017
1116573,194087,Onr of the worst services provider in the India they didn't refund my amount I'm waiting for last 1 month,our support team here: https://t.co/2t6DQoUmNZ for this to be sorted out for you? (2/2),1116572,returns_and_refunds,Tue Oct 24 04:03:00 +0000 2017
1116665,383483,what is this? Lightining vs regular price with just one rupee difference #GreatIndianFestival #AmazonGreatIndianFestival,"Hi Sathya, that is the best price we could offer at the moment, stay tuned for any updates.",1116664,order_status_delivery,Sat Oct 14 09:44:24 +0000 2017
1116946,208981,When shall I expect the payback of SBI card offer of 10% discount on my new kindle paper white purchase???,"Hey, the cash back will be credited to the eligible customer’s card account latest by November 12, 2017. (1/2)",1116944,digital_and_devices,Sat Aug 12 07:19:00 +0000 2017
1116945,208981,"still did not receive the cash back, please see to it early...",I understand your concern regarding the cashback. Could you let us know if the time frame mentioned in the T &amp; C has passed?,1116947,order_status_delivery,Sun Oct 15 12:23:33 +0000 2017
1116948,208981,"No the timeline mentioned in mail is 12 NOV , but I purchased in August, so looking for my cashback. Order no : Order #405-3134589-8196330","to the eligible customer’s card account latest by November 12, 2017. (2/2)",1116949,order_status_delivery,Sun Oct 15 12:54:33 +0000 2017
1116951,208981,"How do i know if i m even eligible or not, i have used sbi card and purchase was above 5000","on https://t.co/n9bqaQ5781 App, you will be entitled to avail the cashback offer. (2/2)",1116952,order_status_delivery,Sun Oct 15 13:03:27 +0000 2017
1116961,383564,I ordered an item at the beginning of the month and now when I go look at the item it says currently unavailable,What's the current status of the order you've already placed: https://t.co/J72FYE1TZy? Did we provide a delivery date?,1116959,order_status_delivery,Tue Oct 24 04:29:30 +0000 2017
1116960,383564,No it says Delivery date pending You'll get an email as soon as we can provide you with a delivery estimate but I ordered onthe 6th,"Understood. Currently the item is out of stock. As soon as we have more information, we'll update the order.",1116962,order_status_delivery,Tue Oct 24 04:46:51 +0000 2017
1116965,183303,Bought an amazon basics lightning cable but it had stopped working after 3 months waste of spending around 600 rs,Sorry to know the item has stopped working. Kindly connect with us here: https://t.co/HQhpS2qeEd. We'll look into it.,1116963,order_status_delivery,Tue Oct 24 04:27:28 +0000 2017
1116964,183303,Although it was amazon basics you can’t have ability to replace or take action against it because it had crossed your return period.,Have you reported this to our support team as requested earlier?,1116966,returns_and_refunds,Tue Oct 24 12:29:30 +0000 2017
1116967,183303,Reported and you people had said that we cannot do anything with that and they asked me to contact the cloudtail directly,by the manufacturer. More info : https://t.co/TxzpM3cJdd . (3/3),1116968,order_status_delivery,Wed Oct 25 05:19:00 +0000 2017
1116972,383565,"is sharing data with others. Any product I merely check on soon comes as advertisement on , etc",You could try clearing your history and clear cache this would remove most of the advertisements.,1116971,order_status_delivery,Tue Oct 24 04:26:02 +0000 2017
1116975,383566,USELESS ! your service stating “sell as an individual “ is an utter nuisance. I lost my product in your transportation service !,Sorry to know your item hasn't been received. Kindly report this to our team here: https://t.co/HQhpS2qeEd. We'll help.,1116973,order_status_delivery,Tue Oct 24 04:25:00 +0000 2017
1116974,383566,It seems you have delivered same product on two addresses and at same time. Moreover the address which I provided was closed for Diwali eve,We'd like to fix this for you. Please fill in your details here: https://t.co/GIJyeYqKE0 and we'll get in touch with you.,1116976,order_status_delivery,Tue Oct 24 07:56:00 +0000 2017
1116981,383568,"Do you guys have any shame left, this was supposed to deliverd on 10 October 2017 #FAIL #badservice #Amazon",Please drop your details here: https://t.co/vbEVDf0BGK and we'll reach out to you. (2/2),1116980,order_status_delivery,Tue Oct 24 04:24:28 +0000 2017
1116984,383568,Any ETA when can I expect to get this product #FAIL #badservice #Amazon,The package will be delivered as per the estimates Shadab.,1116983,order_status_delivery,Fri Oct 20 13:05:30 +0000 2017
1116990,306769,"i am not able to reach you through CUSTOMER SERVICE SECTION. Chat, email and call option are showing unavailable.",Please click on the link here: https://t.co/2t6DQoUmNZ &amp; follow the path: login or skip sign in &gt; Choose an option &gt; (2/3),1116989,order_status_delivery,Tue Oct 24 04:18:32 +0000 2017
1116998,306769,Request you to provide link or customer care number,"I understand your concern. Kindly follow the link provided by ""SF"" to connect to our support team.",1116999,order_status_delivery,Tue Oct 24 04:51:00 +0000 2017
1117011,383572,Is there away if getting a replacement touch controller ??,Hi! Sorry for the damage. Available return/replacement options are found here: https://t.co/hOKZAz3W3L. I hope this helps!,1117009,order_status_delivery,Sun Oct 15 12:29:00 +0000 2017
